,ligand_ID,ligands,bind_site,smiles_0,smiles_1
46,152,NCc1[c-]cccc1,"[3, 4]",O=C1[O][Ni]2(<-[NH2]Cc3cccc[c]32)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]Cc3cccc[c]32)[CH](c2ccccc2)N1c1ccccc1
47,154,C1=Cc2cccc3cccc1c23,"[0, 1]",O=C1[O][Ni]2(<-[CH]3=[CH]->2c2cccc4cccc3c24)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[CH]3=[CH]->2c2cccc4cccc3c24)[CH](c2ccccc2)N1c1ccccc1
48,155,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,"[0, 25]",Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)[n]4->[Ni]5(<-[n]1c2c34)[O]C(=O)C(c1ccccc1)[N]5c1ccccc1,Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)[n]4->[Ni]5(<-[n]1c2c34)[O]C(=O)N(c1ccccc1)[CH]5c1ccccc1
49,157,Cc1cccc(C2=NN(C)C(=O)N(C)[N-]2)n1,"[14, 15]",Cc1cccc2C3=NN(C)C(=O)N(C)[N]3[Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cccc2C3=NN(C)C(=O)N(C)[N]3[Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
50,160,O=c1c([O-])c(-c2ccccc2)oc2ccccc12,"[0, 3]",O=C1[O][Ni]2([O]c3c(-c4ccccc4)oc4ccccc4c3=[O]->2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3c(-c4ccccc4)oc4ccccc4c3=[O]->2)[CH](c2ccccc2)N1c1ccccc1
51,161,c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"[0, 3]",O=C1[O][Ni]2(<-[P](CC[P]->2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[P](CC[P]->2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
52,162,[Br-]->[Hg+2]<-[Br-],"[0, 2]",O=C1[O][Ni]2([Br]->[Hg+2]<-[Br]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([Br]->[Hg+2]<-[Br]2)[CH](c2ccccc2)N1c1ccccc1
53,163,Cn1ccn([BH2-]n2ccn(C)c2=S)c1=S,"[0, 14]",Cn1ccn2[BH2-]n3ccn(C)c3=[S]->[Ni]3(<-[S]=c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1ccn2[BH2-]n3ccn(C)c3=[S]->[Ni]3(<-[S]=c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
54,167,CC(C(C)P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,"[4, 17]",CC1C(C)[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[P]1(c1ccccc1)c1ccccc1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1C(C)[P](c2ccccc2)(c2ccccc2)->[Ni]2(<-[P]1(c1ccccc1)c1ccccc1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
55,168,CC1CCC(C)P1c1ccccc1P1C(C)CCC1C,"[6, 13]",CC1CCC(C)[P]12c1ccccc1[P]1(->[Ni]<-23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)C(C)CCC1C,CC1CCC(C)[P]12c1ccccc1[P]1(->[Ni]<-23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)C(C)CCC1C
56,168,NC(c1ccccc1)C(N)c1ccccc1,"[0, 9]",O=C1[O][Ni]2(<-[NH2]C(c3ccccc3)C([NH2]->2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]C(c3ccccc3)C([NH2]->2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
57,170,c1c[nH]c(-c2ncc[nH]2)n1,"[0, 9]",O=C1[O][Ni]2(<-[n]3cc[nH]c3-c3[nH]cc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3cc[nH]c3-c3[nH]cc[n]->23)[CH](c2ccccc2)N1c1ccccc1
58,173,NC1CCCCC1N,"[0, 7]",O=C1[O][Ni]2(<-[NH2]C3CCCCC3[NH2]->2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]C3CCCCC3[NH2]->2)[CH](c2ccccc2)N1c1ccccc1
59,181,c1ccc(-c2nccnc2-c2ccccn2)nc1,"[0, 17]",O=C1[O][Ni]2(<-[n]3ccccc3-c3nccnc3-c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3-c3nccnc3-c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
60,186,[I-]->[Hg+2]<-[I-],"[0, 2]",O=C1[O][Ni]2([I]->[Hg+2]<-[I]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([I]->[Hg+2]<-[I]2)[CH](c2ccccc2)N1c1ccccc1
61,187,N#[C-]->[Hg+2]<-[C-]#N,"[1, 3]",N#[C]1->[Hg+2]<-[C](#N)[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,N#[C]1->[Hg+2]<-[C](#N)[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
62,188,N#C[S-]->[Hg+2]<-[S-]C#N,"[2, 4]",N#C[S]1->[Hg+2]<-[S](C#N)[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,N#C[S]1->[Hg+2]<-[S](C#N)[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
63,191,[O-]c1cccc2cccnc12,"[0, 9]",O=C1[O][Ni]2([O]c3cccc4ccc[n]->2c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3cccc4ccc[n]->2c34)[CH](c2ccccc2)N1c1ccccc1
64,193,Cc1ccnc(-c2cc(C)ccn2)c1,"[4, 5]",Cc1cc[n]2->[Ni]3(<-[n]4ccc(C)cc4-c2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cc[n]2->[Ni]3(<-[n]4ccc(C)cc4-c2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
65,194,Cn1ccnc1-c1nccn1C,"[4, 5]",Cn1cc[n]2->[Ni]3(<-[n]4ccn(C)c4-c12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1cc[n]2->[Ni]3(<-[n]4ccn(C)c4-c12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
66,194,[c-]1ccsc1-c1ccccn1,"[0, 10]",O=C1[O][Ni]2([c]3ccsc3-c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3ccsc3-c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
67,195,COC(=O)C(CCSC)NP(c1ccccc1)c1ccccc1,"[7, 9]",COC(=O)C1CC[S](C)->[Ni]2(<-[P](N1)(c1ccccc1)c1ccccc1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,COC(=O)C1CC[S](C)->[Ni]2(<-[P](N1)(c1ccccc1)c1ccccc1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
68,197,[c-]1ccccc1-c1ccccn1,"[0, 11]",O=C1[O][Ni]2([c]3ccccc3-c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3ccccc3-c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
69,198,Nc1ccc(-c2ccc(N)cn2)nc1,"[11, 12]",Nc1ccc2-c3ccc(N)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Nc1ccc2-c3ccc(N)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
70,201,C1CSCCSCCS1,"[0, 6]",O=C1[O][Ni]2(<-[S]3CCSCC[S]->2CC3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[S]3CCSCC[S]->2CC3)[CH](c2ccccc2)N1c1ccccc1
71,206,C=C=C,"[1, 2]",C=[C]1=[CH2]->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C=[C]1=[CH2]->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
72,208,C=C=CC(=O)OCC,"[6, 7]",CCOC(=O)C=[C]1=[CH2]->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CCOC(=O)C=[C]1=[CH2]->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
73,209,NCCCN,"[0, 4]",O=C1[O][Ni]2(<-[NH2]CCC[NH2]->2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]CCC[NH2]->2)[CH](c2ccccc2)N1c1ccccc1
74,210,CC(C)([C-]=O)O[C-]=O,"[4, 6]",CC1(C)O[C](=O)[Ni]2([O]C(=O)C(c3ccccc3)[N]2c2ccccc2)[C]1=O,CC1(C)O[C](=O)[Ni]2([O]C(=O)N(c3ccccc3)[CH]2c2ccccc2)[C]1=O
75,211,CC(C)(C)c1ccnc(-c2cc3ccccc3[n-]2)c1,"[7, 8]",CC(C)(C)c1cc[n]2->[Ni]3([n]4c(-c2c1)cc1ccccc14)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,CC(C)(C)c1cc[n]2->[Ni]3([n]4c(-c2c1)cc1ccccc14)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
76,211,C=C,"[0, 1]",O=C1[O][Ni]2(<-[CH2]=[CH2]->2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[CH2]=[CH2]->2)[CH](c2ccccc2)N1c1ccccc1
77,213,CN(C)C(=S)NN=C(N)c1ccccn1,"[13, 14]",CN(C)C1NN=C(N)c2cccc[n]2->[Ni]2(<-[S]=1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CN(C)C1NN=C(N)c2cccc[n]2->[Ni]2(<-[S]=1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
78,220,[C]1N(Cc2ccccc2)C=CN1c1ccccn1,"[0, 17]",O=C1[O][Ni]2([CH]3N(Cc4ccccc4)C=CN3c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([CH]3N(Cc4ccccc4)C=CN3c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
79,223,C[NH2+]CCN=Cc1ccccc1[O-],"[4, 12]",C[NH2+]CC[N]1=Cc2ccccc2[O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[NH2+]CC[N]1=Cc2ccccc2[O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
80,226,NCC1CCCCN1,"[0, 7]",O=C1[O][Ni]2(<-[NH2]CC3CCCC[NH]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]CC3CCCC[NH]->23)[CH](c2ccccc2)N1c1ccccc1
81,228,CC(C)(C)NCc1[c-]cccc1,"[4, 11]",CC(C)(C)[NH]1Cc2cccc[c]2[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC(C)(C)[NH]1Cc2cccc[c]2[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
82,236,CC(=N)C=C(C)[O-],"[5, 6]",CC1=CC(C)=[NH]->[Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1=CC(C)=[NH]->[Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
83,244,O=P(CN(c1ccccn1)P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,"[9, 10]",O=C1[O][Ni]2(<-[n]3ccccc3N(CP(=O)(c3ccccc3)c3ccccc3)[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3N(CP(=O)(c3ccccc3)c3ccccc3)[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
84,249,Cc1cccc(C)c1OP(OCCN=C1CC2CCC1(C)C2(C)C)Oc1c(C)cccc1C,"[9, 13]",Cc1cccc(C)c1O[P]1(OCC[N](=C2CC3CCC2(C)C3(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)Oc1c(C)cccc1C,Cc1cccc(C)c1O[P]1(OCC[N](=C2CC3CCC2(C)C3(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)Oc1c(C)cccc1C
85,250,C1=CCCCCCC1,"[0, 1]",O=C1[O][Ni]2(<-[CH]3=[CH]->2CCCCCC3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[CH]3=[CH]->2CCCCCC3)[CH](c2ccccc2)N1c1ccccc1
86,255,Cc1ccc([N-]C(=O)c2ccccn2)cc1,"[5, 13]",Cc1ccc([N]2C(=O)c3cccc[n]3->[Ni]23[O]C(=O)C(c2ccccc2)[N]3c2ccccc2)cc1,Cc1ccc([N]2C(=O)c3cccc[n]3->[Ni]23[O]C(=O)N(c2ccccc2)[CH]3c2ccccc2)cc1
87,264,CCCCN(CCCC)C(=S)[S-],"[10, 11]",CCCCN(CCCC)C1[S][Ni]2(<-[S]=1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CCCCN(CCCC)C1[S][Ni]2(<-[S]=1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
88,268,[CH2-]C(O)C([CH2-])O,"[0, 5]",O=C1[O][Ni]2([CH2]C(O)C(O)[CH2]2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([CH2]C(O)C(O)[CH2]2)[CH](c2ccccc2)N1c1ccccc1
89,275,CC(C)(C)P(Cc1ccc2cccc(F)c2n1)C(C)(C)C,"[4, 16]",CC(C)(C)[P]1(Cc2ccc3cccc(F)c3[n]2->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)(C)C,CC(C)(C)[P]1(Cc2ccc3cccc(F)c3[n]2->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)(C)C
90,277,Cn1ccc(-c2ccccn2)nc1=O,"[10, 11]",Cn1ccc2-c3cccc[n]3->[Ni]3(<-[n]2c1=O)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cn1ccc2-c3cccc[n]3->[Ni]3(<-[n]2c1=O)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
91,279,c1ccc(C(=NN=C2C(=NN=C(c3ccccc3)c3ccccc3)c3cccc4cccc2c34)c2ccccc2)cc1,"[0, 17]",O=C1[O][Ni]2(<-[N](N=C(c3ccccc3)c3ccccc3)=C3C(=[N]->2N=C(c2ccccc2)c2ccccc2)c2cccc4cccc3c24)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N](N=C(c3ccccc3)c3ccccc3)=C3C(=[N]->2N=C(c2ccccc2)c2ccccc2)c2cccc4cccc3c24)[CH](c2ccccc2)N1c1ccccc1
92,288,CC(C)P(c1cccc2c1Oc1c(P(C(C)C)C(C)C)cccc1C2(C)C)C(C)C,"[3, 17]",CC(C)[P]1(c2cccc3c2Oc2c(cccc2[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C3(C)C)C(C)C,CC(C)[P]1(c2cccc3c2Oc2c(cccc2[P](C(C)C)(C(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C3(C)C)C(C)C
93,289,O=C([O-])C1CCCN1,"[2, 3]",O=C1[O][Ni]2([O]C(=O)C3CCC[NH]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH]3CCCC13)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
94,289,[c-]1ccccc1C(c1ccccc1)P(c1ccccc1)c1ccccc1,"[0, 13]",O=C1[O][Ni]2([c]3ccccc3C(c3ccccc3)[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3ccccc3C(c3ccccc3)[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
95,290,Fc1[c-]c(C=NCc2ccc(Br)cc2)c(F)c(F)c1F,"[0, 11]",O=C1[O][Ni]2([c]3c(F)c(F)c(F)c(F)c3C=[N]->2Cc2ccc(Br)cc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3c(F)c(F)c(F)c(F)c3C=[N]->2Cc2ccc(Br)cc2)[CH](c2ccccc2)N1c1ccccc1
96,291,Fc1ccc[c-]c1C=NCc1ccccc1,"[0, 8]",O=C1[O][Ni]2([c]3cccc(F)c3C=[N]->2Cc2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([c]3cccc(F)c3C=[N]->2Cc2ccccc2)[CH](c2ccccc2)N1c1ccccc1
97,299,[O-]c1ccc(Cl)c2cccnc12,"[0, 10]",O=C1[O][Ni]2([O]c3ccc(Cl)c4ccc[n]->2c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccc(Cl)c4ccc[n]->2c34)[CH](c2ccccc2)N1c1ccccc1
98,300,[O-]c1ccccc1C=NCCc1c[nH]c2ccccc12,"[7, 8]",O=C1[O][Ni]2([O]c3ccccc3C=[N]->2CCc2c[nH]c3ccccc23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccccc3C=[N]->2CCc2c[nH]c3ccccc23)[CH](c2ccccc2)N1c1ccccc1
99,301,O=[N+]([O-])c1ccc([O-])c2ncccc12,"[0, 12]",O=C1[O][Ni]2([O]c3ccc([N+](=O)[O-])c4ccc[n]->2c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3ccc([N+](=O)[O-])c4ccc[n]->2c34)[CH](c2ccccc2)N1c1ccccc1
100,303,COc1cccc([O-])c1P(c1ccccc1)c1c(OC)cccc1OC,"[10, 25]",COc1cccc(OC)c1[P]1(c2ccccc2)c2c(OC)cccc2[O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,COc1cccc(OC)c1[P]1(c2ccccc2)c2c(OC)cccc2[O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
101,306,COC(=O)[C-]=COc1cccc(OC)c1P(c1ccccc1)c1c(OC)cccc1OC,"[4, 15]",COC(=O)[C]1=COc2cccc(OC)c2[P](c2ccccc2)(c2c(OC)cccc2OC)->[Ni]12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,COC(=O)[C]1=COc2cccc(OC)c2[P](c2ccccc2)(c2c(OC)cccc2OC)->[Ni]12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
102,310,O=C([O-])[O-],"[0, 3]",O=C1[O][Ni]2([O]1)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,O=C1[O][Ni]2([O]1)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
103,312,CC(=NO)C(C)=NO,"[4, 6]",CC1C(C)=[N](O)->[Ni]2(<-[N]=1O)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1C(C)=[N](O)->[Ni]2(<-[N]=1O)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
104,313,Cc1cnc(CN(Cc2ncc(C)cc2C)S(C)(=O)=O)c(C)c1,"[16, 17]",Cc1cc(C)c2CN(Cc3c(C)cc(C)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1)S(C)(=O)=O,Cc1cc(C)c2CN(Cc3c(C)cc(C)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1)S(C)(=O)=O
105,320,Cc1ccc2ccc3ccc(C)nc3c2n1,"[12, 13]",Cc1ccc2ccc3ccc(C)[n]4->[Ni]5(<-[n]1c2c34)[O]C(=O)C(c1ccccc1)[N]5c1ccccc1,Cc1ccc2ccc3ccc(C)[n]4->[Ni]5(<-[n]1c2c34)[O]C(=O)N(c1ccccc1)[CH]5c1ccccc1
106,323,C(=NN=C(C(=NN=Cc1ccccn1)c1ccccc1)c1ccccc1)c1ccccn1,"[0, 19]",O=C1[O][Ni]2(<-[n]3ccccc3C=NN=C(C(=NN=Cc3cccc[n]->23)c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3C=NN=C(C(=NN=Cc3cccc[n]->23)c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
107,328,c1ccc(-c2ccn(Cc3cccc4ccccc34)n2)nc1,"[0, 21]",O=C1[O][Ni]2(<-[n]3ccccc3-c3ccn(Cc4cccc5ccccc45)[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3-c3ccn(Cc4cccc5ccccc45)[n]->23)[CH](c2ccccc2)N1c1ccccc1
108,343,CN=Cc1cc(Cl)ccc1[O-],"[1, 10]",C[N]1=Cc2cc(Cl)ccc2[O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[N]1=Cc2cc(Cl)ccc2[O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
109,344,CN=Cc1cc(Br)ccc1[O-],"[1, 10]",C[N]1=Cc2cc(Br)ccc2[O][Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[N]1=Cc2cc(Br)ccc2[O][Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
110,346,OC(OC(O)c1ccccn1)c1ccccn1,"[10, 11]",O=C1[O][Ni]2(<-[n]3ccccc3C(O)OC(O)c3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[n]3ccccc3C(O)OC(O)c3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
111,348,[O-]c1c(Br)cc(Br)cc1-c1nc2ccccc2[nH]1,"[6, 7]",O=C1[O][Ni]2([O]c3c(Br)cc(Br)cc3-c3[nH]c4ccccc4[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2([O]c3c(Br)cc(Br)cc3-c3[nH]c4ccccc4[n]->23)[CH](c2ccccc2)N1c1ccccc1
112,349,CC#CC,"[0, 2]",C[C]1#[C](C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[C]1#[C](C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
113,351,CC(=NC(C)C)[N-]C(C)C,"[2, 6]",CC1[N](C(C)C)[Ni]2(<-[N]=1C(C)C)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1[N](C(C)C)[Ni]2(<-[N]=1C(C)C)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
114,353,O=C([O-])c1csc(-c2ccccn2)n1,"[12, 13]",O=C([O-])c1csc2-c3cccc[n]3->[Ni]3(<-[n]12)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,O=C([O-])c1csc2-c3cccc[n]3->[Ni]3(<-[n]12)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
115,354,CC(N)c1[c-]cccc1,"[0, 8]",CC1[NH2]->[Ni]2([c]3ccccc31)[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,CC1[NH2]->[Ni]2([c]3ccccc31)[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
116,356,COCCOC,"[1, 4]",C[O]1CC[O](C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1,C[O]1CC[O](C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1
117,359,NCc1ccccn1,"[0, 7]",O=C1[O][Ni]2(<-[NH2]Cc3cccc[n]->23)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]Cc3cccc[n]->23)[CH](c2ccccc2)N1c1ccccc1
118,360,Nc1ccccc1P(c1ccccc1)c1ccccc1,"[0, 7]",O=C1[O][Ni]2(<-[NH2]c3ccccc3[P]->2(c2ccccc2)c2ccccc2)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[NH2]c3ccccc3[P]->2(c2ccccc2)c2ccccc2)[CH](c2ccccc2)N1c1ccccc1
119,362,Cc1ccc(-c2ccc(C)cn2)nc1,"[11, 12]",Cc1ccc2-c3ccc(C)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1ccc2-c3ccc(C)c[n]3->[Ni]3(<-[n]2c1)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
120,365,Cc1ccnc(Oc2c3cccc2Cc2cccc(c2O)Cc2cccc(c2Oc2cc(C)ccn2)Cc2cccc(c2O)C3)c1,"[4, 5]",Cc1cc[n]2->[Ni]3(<-[n]4ccc(C)cc4Oc4c5cccc4Cc4cccc(c4O)Cc4cccc(c4Oc2c1)Cc1cccc(c1O)C5)[O]C(=O)C(c1ccccc1)[N]3c1ccccc1,Cc1cc[n]2->[Ni]3(<-[n]4ccc(C)cc4Oc4c5cccc4Cc4cccc(c4O)Cc4cccc(c4Oc2c1)Cc1cccc(c1O)C5)[O]C(=O)N(c1ccccc1)[CH]3c1ccccc1
122,377,CC(C)(C)P(Cc1ccccc1CP(C(C)(C)C)C(C)(C)C)C(C)(C)C,"[0, 9]",CC(C)(C)[P]1(Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)C(C)(C)C,CC(C)(C)[P]1(Cc2ccccc2C[P](C(C)(C)C)(C(C)(C)C)->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)C(C)(C)C
123,390,C1CCN(CN2CCCCC2)CC1,"[0, 2]",O=C1[O][Ni]2(<-[N]3(C[N]->24CCCCC4)CCCCC3)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[N]3(C[N]->24CCCCC4)CCCCC3)[CH](c2ccccc2)N1c1ccccc1
124,396,O=C(NN=Cc1ccccn1)c1ccccc1,"[3, 10]",O=C(N[N]1=Cc2cccc[n]2->[Ni]<-12[O]C(=O)C(c1ccccc1)[N]2c1ccccc1)c1ccccc1,O=C(N[N]1=Cc2cccc[n]2->[Ni]<-12[O]C(=O)N(c1ccccc1)[CH]2c1ccccc1)c1ccccc1
125,397,Cn1c([Se-])c([Se-])sc1=S,"[3, 4]",Cn1c2c(sc1=S)[Se][Ni]1([O]C(=O)C(c3ccccc3)[N]1c1ccccc1)[Se]2,Cn1c2c(sc1=S)[Se][Ni]1([O]C(=O)N(c3ccccc3)[CH]1c1ccccc1)[Se]2
126,399,c1ccc(P(c2ccccc2)c2cccc3cccc(P(c4ccccc4)c4ccccc4)c23)cc1,"[0, 22]",O=C1[O][Ni]2(<-[P](c3ccccc3)(c3ccccc3)c3cccc4cccc([P]->2(c2ccccc2)c2ccccc2)c34)[N](c2ccccc2)C1c1ccccc1,O=C1[O][Ni]2(<-[P](c3ccccc3)(c3ccccc3)c3cccc4cccc([P]->2(c2ccccc2)c2ccccc2)c34)[CH](c2ccccc2)N1c1ccccc1
